CHEM_ID,CHEMICAL_NAME,SUPER_PATHWAY,SUB_PATHWAY,Est,SE,P,adjP_Bonf
100009122,1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*,Lipid,Phosphatidylcholine (PC),0.192834844,0.043944143,1.14E-05,0.012264682
100009123,1-pentadecanoyl-2-docosahexaenoyl-GPC (15:0/22:6)*,Lipid,Phosphatidylcholine (PC),-0.249001663,0.036902769,1.50E-11,1.61E-08
100009124,1-margaroyl-2-arachidonoyl-GPC (17:0/20:4)*,Lipid,Phosphatidylcholine (PC),0.095928547,0.036951333,0.009429463,1
100009125,1-margaroyl-2-docosahexaenoyl-GPC (17:0/22:6)*,Lipid,Phosphatidylcholine (PC),-0.175945914,0.034775215,4.20E-07,0.000450995
100009126,1-arachidoyl-2-arachidonoyl-GPC (20:0/20:4)*,Lipid,Phosphatidylcholine (PC),-0.192270855,0.033727089,1.19E-08,1.28E-05
100009130,1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*,Lipid,Phosphatidylcholine (PC),-0.363945282,0.037386468,2.14E-22,2.30E-19
100009131,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*,Lipid,Phosphatidylcholine (PC),-0.252587005,0.034597523,2.86E-13,3.07E-10
100009132,1-linoleoyl-2-docosahexaenoyl-GPC (18:2/22:6)*,Lipid,Phosphatidylcholine (PC),-0.415429622,0.036876979,1.95E-29,2.09E-26
100009134,1-palmityl-2-linoleoyl-GPC (O-16:0/18:2)*,Lipid,Plasmalogen,-0.756533031,0.041920572,8.36E-73,8.97E-70
100009135,1-(1-enyl-stearoyl)-2-linoleoyl-GPC (P-18:0/18:2)*,Lipid,Plasmalogen,-0.403528172,0.033436299,1.55E-33,1.66E-30
100009138,1-myristoyl-2-linoleoyl-GPC (14:0/18:2)*,Lipid,Phosphatidylcholine (PC),-0.045275275,0.036082689,0.209564289,1
100009139,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,Lipid,Phosphatidylcholine (PC),0.163805887,0.037227348,1.08E-05,0.011607331
100009140,1-myristoyl-2-docosahexaenoyl-GPC (14:0/22:6)*,Lipid,Phosphatidylcholine (PC),-0.050737811,0.037020657,0.170522444,1
100009141,1-stearoyl-2-docosapentaenoyl-GPC (18:0/22:5n3)*,Lipid,Phosphatidylcholine (PC),-0.129654145,0.036306311,0.00035546,0.381408391
100009142,1-stearoyl-2-docosapentaenoyl-GPC (18:0/22:5n6)*,Lipid,Phosphatidylcholine (PC),0.057974766,0.035312929,0.100643204,1
100009143,1-palmitoyl-2-adrenoyl-GPC (16:0/22:4)*,Lipid,Phosphatidylcholine (PC),0.156580056,0.038226626,4.20E-05,0.045084212
100009146,1-stearoyl-2-adrenoyl-GPC (18:0/22:4)*,Lipid,Phosphatidylcholine (PC),0.109910378,0.036079544,0.002316496,1
100009147,1-stearyl-GPC (O-18:0)*,Lipid,Lysoplasmalogen,-0.5052704,0.035700574,1.79E-45,1.92E-42
100009160,1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*,Lipid,Plasmalogen,-0.915201908,0.042033922,4.19E-105,4.49E-102
100009161,1-(1-enyl-palmitoyl)-2-myristoyl-GPC (P-16:0/14:0)*,Lipid,Plasmalogen,-0.54045259,0.034290848,5.79E-56,6.21E-53
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,Plasmalogen,-0.600864015,0.038136048,6.27E-56,6.72E-53
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,Phosphatidylcholine (PC),-0.112035909,0.035156319,0.001438597,1
100009167,"phosphatidylcholine (18:0/20:5, 16:0/22:5n6)*",Lipid,Phosphatidylcholine (PC),0.069246285,0.038405202,0.071381237,1
100009181,1-stearoyl-2-oleoyl-GPI (18:0/18:1)*,Lipid,Phosphatidylinositol (PI),-0.254064676,0.036880625,5.62E-12,6.04E-09
100009184,1-stearoyl-2-dihomo-linolenoyl-GPI (18:0/20:3n3 or 6)*,Lipid,Phosphatidylinositol (PI),0.091366814,0.037670997,0.015292001,1
100009209,1-palmitoyl-2-eicosapentaenoyl-GPE (16:0/20:5)*,Lipid,Phosphatidylethanolamine (PE),0.367011074,0.042432254,5.18E-18,5.56E-15
100009215,1-stearoyl-2-dihomo-linolenoyl-GPE (18:0/20:3n3 or 6)*,Lipid,Phosphatidylethanolamine (PE),0.672267216,0.04302828,5.01E-55,5.37E-52
100009219,1-oleoyl-2-arachidonoyl-GPE (18:1/20:4)*,Lipid,Phosphatidylethanolamine (PE),0.389509277,0.044286778,1.43E-18,1.53E-15
100009225,1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*,Lipid,Plasmalogen,-0.075142294,0.036743262,0.040848625,1
100009227,1-linoleoyl-GPG (18:2)*,Lipid,Lysophospholipid,0.13082623,0.035914959,0.000269828,0.289525457
100009232,thioproline,Xenobiotics,Chemical,0.487990923,0.037392725,6.32E-39,6.78E-36
100009233,palmitoylcholine,Lipid,Fatty Acid Metabolism (Acyl Choline),-0.905635372,0.039165745,2.71E-118,2.91E-115
100009264,glycochenodeoxycholate glucuronide (1),Lipid,Primary Bile Acid Metabolism,0.289621978,0.036667593,2.82E-15,3.03E-12
100009271,(S)-3-hydroxybutyrylcarnitine,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",0.796437127,0.049920932,2.67E-57,2.87E-54
100009272,glycosyl-N-palmitoyl-sphingosine (d18:1/16:0),Lipid,Hexosylceramides (HCER),-0.448097276,0.035240108,4.85E-37,5.20E-34
100009329,ascorbic acid 2-sulfate,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,-0.0395445,0.033084001,0.231979356,1
100009331,oleoylcholine,Lipid,Fatty Acid Metabolism (Acyl Choline),-0.858253461,0.037504348,6.69E-116,7.18E-113
100009332,arachidonoylcholine,Lipid,Fatty Acid Metabolism (Acyl Choline),-0.793613742,0.036959422,2.81E-102,3.02E-99
100009333,docosahexaenoylcholine,Lipid,Fatty Acid Metabolism (Acyl Choline),-0.756475875,0.035653698,6.61E-100,7.09E-97
100009335,dihomo-linolenoyl-choline,Lipid,Fatty Acid Metabolism (Acyl Choline),-0.631592899,0.037647505,3.63E-63,3.89E-60
100009343,1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*,Lipid,Phosphatidylcholine (PC),-0.343752909,0.031104289,2.15E-28,2.31E-25
100009345,1-palmitoleoyl-2-linolenoyl-GPC (16:1/18:3)*,Lipid,Phosphatidylcholine (PC),-0.248337921,0.034258274,4.20E-13,4.51E-10
100009346,"phosphatidylcholine (14:0/14:0, 16:0/12:0)",Lipid,Phosphatidylcholine (PC),-0.018871531,0.03681384,0.608216771,1
100009347,"phosphatidylcholine (15:0/18:1, 17:0/16:1, 16:0/17:1)*",Lipid,Phosphatidylcholine (PC),0.029684318,0.036369251,0.414389924,1
100009350,1-oleoyl-2-dihomo-linoleoyl-GPC (18:1/20:2)*,Lipid,Phosphatidylcholine (PC),-0.184981856,0.033144512,2.39E-08,2.56E-05
100009364,"phosphatidylcholine (18:0/20:2, 20:0/18:2)*",Lipid,Phosphatidylcholine (PC),-0.230856357,0.035861674,1.22E-10,1.30E-07
100009376,1-(1-enyl-oleoyl)-2-docosahexaenoyl-GPE (P-18:1/22:6)*,Lipid,Plasmalogen,-0.042361691,0.037916188,0.263889369,1
100009378,1-(1-enyl-stearoyl)-2-dihomo-linolenoyl-GPE (P-18:0/20:3)*,Lipid,Plasmalogen,0.236964734,0.03754149,2.75E-10,2.95E-07
100009394,hexadecadienoate (16:2n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),-0.035922919,0.037494487,0.338019726,1
100009406,palmitoleoylcarnitine (C16:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",-0.276054278,0.038679615,9.54E-13,1.02E-09
100010850,4-hydroxyphenylacetylglutamine,Peptide,Acetylated Peptides,0.496985169,0.041980894,2.47E-32,2.65E-29
100010869,"2,3-dihydroxy-2-methylbutyrate",Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.165514432,0.039834515,3.25E-05,0.034895607
100010895,2'-O-methylcytidine,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",-0.081865484,0.034882243,0.018929827,1
100010896,2'-O-methyluridine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",-0.048745506,0.034474359,0.157372442,1
100010901,gamma-glutamyl-alpha-lysine,Peptide,Gamma-glutamyl Amino Acid,0.171203495,0.039324652,1.34E-05,0.014370131
100010919,oleoyl-oleoyl-glycerol (18:1/18:1) [2]*,Lipid,Diacylglycerol,0.314843583,0.051468286,9.52E-10,1.02E-06
100010922,linoleoyl-arachidonoyl-glycerol (18:2/20:4) [1]*,Lipid,Diacylglycerol,0.237717807,0.040444838,4.16E-09,4.47E-06
100010923,linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*,Lipid,Diacylglycerol,0.285942579,0.03773048,3.49E-14,3.75E-11
100010937,oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*,Lipid,Diacylglycerol,0.37214389,0.040021261,1.42E-20,1.53E-17
100010940,"diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1])*",Lipid,Diacylglycerol,0.12357773,0.038010459,0.001149389,1
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,Chemical,-0.036431754,0.040067748,0.363216149,1
100010962,1-palmityl-GPE (O-16:0)*,Lipid,Lysoplasmalogen,-0.292994499,0.035875129,3.16E-16,3.39E-13
100010966,1-palmityl-2-stearoyl-GPC (O-16:0/18:0)*,Lipid,Plasmalogen,-0.374430115,0.036655626,1.70E-24,1.83E-21
100015586,1-palmityl-2-palmitoyl-GPC (O-16:0/16:0)*,Lipid,Plasmalogen,-0.589945427,0.038471978,4.50E-53,4.83E-50
100015587,1-stearyl-2-docosapentaenoyl-GPC (O-18:0/22:5n3)*,Lipid,Plasmalogen,-0.463492807,0.038150813,5.81E-34,6.23E-31
100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,Plasmalogen,-0.580731165,0.039234915,1.43E-49,1.54E-46
100015592,1-stearoyl-2-docosapentaenoyl-GPE (18:0/22:5n3)*,Lipid,Phosphatidylethanolamine (PE),0.503923705,0.045852407,4.26E-28,4.57E-25
100015593,1-stearoyl-2-docosapentaenoyl-GPE (18:0/22:5n6)*,Lipid,Phosphatidylethanolamine (PE),0.562582957,0.041323371,3.30E-42,3.54E-39
100015594,1-stearoyl-2-adrenoyl-GPE (18:0/22:4)*,Lipid,Phosphatidylethanolamine (PE),0.610130245,0.044255806,3.08E-43,3.30E-40
100015596,1-(1-enyl-stearoyl)-2-docosapentaenoyl-GPE (P-18:0/22:5n3)*,Lipid,Plasmalogen,0.01917312,0.038218426,0.615898154,1
100015609,N-palmitoyl-sphingadienine (d18:2/16:0)*,Lipid,Ceramides,-0.1795979,0.030368641,3.34E-09,3.58E-06
100015618,palmitoyl-docosahexaenoyl-glycerol (16:0/22:6) [1]*,Lipid,Diacylglycerol,0.34190844,0.039182247,2.64E-18,2.83E-15
100015620,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,Lipid,Lactosylceramides (LCER),-0.296519121,0.028899547,1.06E-24,1.14E-21
100015623,lactosyl-N-behenoyl-sphingosine (d18:1/22:0)*,Lipid,Lactosylceramides (LCER),-0.198316016,0.033913426,4.98E-09,5.35E-06
100015624,N-behenoyl-sphingadienine (d18:2/22:0)*,Lipid,Ceramides,-0.026849412,0.032443801,0.407915887,1
100015625,glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*,Lipid,Hexosylceramides (HCER),-0.653437515,0.035526325,1.49E-75,1.60E-72
100015632,N-stearoyl-sphingadienine (d18:2/18:0)*,Lipid,Ceramides,0.136108978,0.038538292,0.000412764,0.442895978
100015637,2-hydroxybehenate,Lipid,"Fatty Acid, Monohydroxy",0.109685783,0.036351166,0.002549584,1
100015638,2-hydroxynervonate*,Lipid,"Fatty Acid, Monohydroxy",0.188234373,0.048245411,9.56E-05,0.102534093
100015641,N-oleoylserine,Lipid,Endocannabinoid,-0.326556467,0.031600975,4.96E-25,5.32E-22
100015643,sphingadienine,Lipid,Sphingolipid Synthesis,0.151993155,0.040521038,0.000176153,0.189011686
100015687,"phosphatidylethanolamine (P-18:1/20:4, P-16:0/22:5n3)*",Lipid,Phosphatidylethanolamine (PE),-0.066551542,0.039150208,0.08914924,1
100015689,1-palmitoyl-2-(hydroxylinoleoyl)-GPC (16:0/18:2(OH))*,Lipid,Phosphatidylcholine (PC),-0.047230748,0.03443854,0.17023461,1
100015731,N-palmitoyl-heptadecasphingosine (d17:1/16:0)*,Lipid,Ceramides,-0.166412884,0.035942729,3.66E-06,0.003924622
100015735,"ceramide (d18:1/14:0, d16:1/16:0)*",Lipid,Ceramides,0.055539439,0.037859974,0.142384267,1
100015744,"ceramide (d18:2/24:1, d18:1/24:2)*",Lipid,Ceramides,-0.132149732,0.031454046,2.65E-05,0.028468598
100015745,"glycosyl ceramide (d18:2/24:1, d18:1/24:2)*",Lipid,Hexosylceramides (HCER),-0.816255619,0.038327966,1.22E-100,1.31E-97
100015752,glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*,Lipid,Hexosylceramides (HCER),-0.029515879,0.035564792,0.406584862,1
100015755,"ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*",Lipid,Ceramides,0.040375198,0.034050701,0.23572593,1
100015759,stearoylcholine*,Lipid,Fatty Acid Metabolism (Acyl Choline),-0.846351021,0.036744835,2.17E-117,2.33E-114
100015760,linoleoylcholine*,Lipid,Fatty Acid Metabolism (Acyl Choline),-0.99320278,0.040213725,1.12E-134,1.20E-131
100015764,1-adrenoyl-GPE (22:4)*,Lipid,Lysophospholipid,0.21455984,0.037389506,9.55E-09,1.02E-05
100015768,1-docosapentaenoyl-GPE (22:5n3)*,Lipid,Lysophospholipid,0.20949022,0.039629609,1.25E-07,0.000133997
100015786,"sphingomyelin (d18:0/20:0, d16:0/22:0)*",Lipid,Dihydrosphingomyelins,0.230302767,0.036651071,3.31E-10,3.55E-07
100015787,"sphingomyelin (d18:1/19:0, d19:1/18:0)*",Lipid,Sphingomyelins,-0.248920008,0.036665311,1.13E-11,1.21E-08
100015788,sphingomyelin (d18:2/18:1)*,Lipid,Sphingomyelins,-0.590163134,0.038217685,8.52E-54,9.14E-51
100015789,sphingomyelin (d18:2/24:2)*,Lipid,Sphingomyelins,-1.020750646,0.04270341,2.83E-126,3.04E-123
100015790,"sphingomyelin (d18:2/21:0, d16:2/23:0)*",Lipid,Sphingomyelins,-0.674966212,0.041755314,8.93E-59,9.59E-56
100015791,sphingomyelin (d18:2/23:1)*,Lipid,Sphingomyelins,-0.802660647,0.041063751,4.40E-85,4.72E-82
100015792,"sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*",Lipid,Sphingomyelins,-0.241921335,0.031802118,2.80E-14,3.01E-11
100015793,"sphingomyelin (d17:2/16:0, d18:2/15:0)*",Lipid,Sphingomyelins,-0.627569115,0.040017326,1.99E-55,2.14E-52
100015797,heneicosapentaenoate (21:5n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),0.069608126,0.038173657,0.068233791,1
100015831,linolenoylcarnitine (C18:3)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",-0.30633036,0.034213129,3.44E-19,3.69E-16
100015832,behenoylcarnitine (C22)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",0.070503463,0.036305504,0.05214319,1
100015833,arachidoylcarnitine (C20)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",-0.219520854,0.034938457,3.32E-10,3.56E-07
100015834,lignoceroylcarnitine (C24)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",0.072442564,0.034827569,0.037522319,1
100015835,cerotoylcarnitine (C26)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",-0.18737565,0.036295662,2.44E-07,0.000261489
100015836,ximenoylcarnitine (C26:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",-0.292443983,0.036187104,6.40E-16,6.87E-13
100015837,arachidonoylcarnitine (C20:4),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",-0.222902607,0.035377644,2.96E-10,3.18E-07
100015838,eicosenoylcarnitine (C20:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",-0.15746776,0.035476818,9.05E-06,0.009715126
100015839,dihomo-linoleoylcarnitine (C20:2)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",-0.242738617,0.035051338,4.35E-12,4.67E-09
100015840,dihomo-linolenoylcarnitine (C20:3n3 or 6)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",-0.108740073,0.036189868,0.002658338,1
100015842,pentadecanoylcarnitine (C15)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",-0.115960748,0.034181291,0.000692526,0.743080619
100015845,docosahexaenoylcarnitine (C22:6)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",-0.191101197,0.03612008,1.22E-07,0.00013073
100015846,nervonoylcarnitine (C24:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",-0.048534718,0.036238431,0.180467763,1
100015882,"glycosyl ceramide (d18:1/20:0, d16:1/22:0)*",Lipid,Hexosylceramides (HCER),-0.401466118,0.032392423,2.82E-35,3.03E-32
100015962,"N,N,N-trimethyl-5-aminovalerate",Amino Acid,Lysine Metabolism,0.513589526,0.038991935,1.28E-39,1.37E-36
100015966,carotene diol (1),Cofactors and Vitamins,Vitamin A Metabolism,-0.288293846,0.0379215,2.91E-14,3.12E-11
100015967,carotene diol (2),Cofactors and Vitamins,Vitamin A Metabolism,-0.289427825,0.03914823,1.43E-13,1.54E-10
100015968,carotene diol (3),Cofactors and Vitamins,Vitamin A Metabolism,-0.033609526,0.040596534,0.407731947,1
100015971,cortolone glucuronide (1),Lipid,Corticosteroids,0.204414502,0.040201756,3.68E-07,0.000395054
100016006,1-palmityl-2-dihomo-linolenoyl-GPC (O-16:0/20:3)*,Lipid,Plasmalogen,-0.222835672,0.039212398,1.33E-08,1.42E-05
100016007,"phosphatidylcholine (O-18:1/20:4, O-16:0/22:5n3)*",Lipid,Plasmalogen,-0.459900501,0.040004441,1.38E-30,1.48E-27
100016019,1-palmitoyl-2-pentadecanoyl-GPC (16:0/15:0)*,Lipid,Phosphatidylcholine (PC),-0.227710338,0.037079481,8.19E-10,8.79E-07
100016038,(N(1) + N(8))-acetylspermidine,Amino Acid,Polyamine Metabolism,-0.0490504,0.0359189,0.172068483,1
100016069,5-dodecenoylcarnitine (C12:1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",-0.324580459,0.033863468,9.25E-22,9.92E-19
100019794,hydroxy-CMPF*,Lipid,"Fatty Acid, Dicarboxylate",-0.206105124,0.032190295,1.53E-10,1.64E-07
100019801,3-hydroxyoleoylcarnitine,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",0.132339234,0.038577339,0.000602489,0.646470498
100019892,2-hydroxyarachidate*,Lipid,"Fatty Acid, Monohydroxy",0.119873288,0.038628433,0.001914145,1
100019968,lyxonate,Carbohydrate,Pentose Metabolism,-0.092734138,0.032738822,0.004617928,1
100019969,heptadecanedioate (C17-DC),Lipid,"Fatty Acid, Dicarboxylate",0.116868403,0.03907554,0.002782178,1
100019972,dodecenedioate (C12:1-DC)*,Lipid,"Fatty Acid, Dicarboxylate",0.043270876,0.037483627,0.248338659,1
100019975,hexadecenedioate (C16:1-DC)*,Lipid,"Fatty Acid, Dicarboxylate",0.071208948,0.035134737,0.042689097,1
100019978,octadecenedioate (C18:1-DC),Lipid,"Fatty Acid, Dicarboxylate",0.094396354,0.035022698,0.007032724,1
100019981,heptenedioate (C7:1-DC)*,Lipid,"Fatty Acid, Dicarboxylate",-0.123346924,0.03577245,0.000564548,0.605760536
100019982,octadecadienedioate (C18:2-DC)*,Lipid,"Fatty Acid, Dicarboxylate",-0.024191996,0.034246683,0.479936882,1
100020004,3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**,Lipid,"Fatty Acid, Dicarboxylate",-0.135945612,0.035889751,0.000151946,0.16303805
100020204,N-acetyl-2-aminooctanoate*,Lipid,"Fatty Acid, Amino",-0.1855133,0.038729258,1.67E-06,0.001789528
100020205,hydroxyasparagine**,Amino Acid,Alanine and Aspartate Metabolism,0.148502954,0.038737583,0.000126301,0.135520542
100020208,perfluorooctanoate (PFOA),Xenobiotics,Chemical,-0.289460176,0.039784936,3.45E-13,3.70E-10
100020214,glyco-beta-muricholate**,Lipid,Primary Bile Acid Metabolism,-0.259429632,0.034552417,5.99E-14,6.43E-11
100020215,N-methylhydroxyproline**,Amino Acid,Urea cycle; Arginine and Proline Metabolism,-0.23857575,0.035907734,3.05E-11,3.27E-08
100020217,"N,N,N-trimethyl-alanylproline betaine (TMAP)",Amino Acid,Urea cycle; Arginine and Proline Metabolism,-0.3377023,0.043312845,6.35E-15,6.81E-12
100020219,3-formylindole,Xenobiotics,Food Component/Plant,-0.098097106,0.038078963,0.009990741,1
100020225,1-(1-enyl-oleoyl)-2-docosahexaenoyl-GPC (P-18:1/22:6)*,Lipid,Plasmalogen,-0.488689255,0.037499731,8.07E-39,8.66E-36
100020230,pyroglutamylproline*,Peptide,Modified Peptides,0.060822751,0.037288306,0.102859064,1
100020234,pyroglutamylleucine*,Peptide,Modified Peptides,0.232690268,0.043024435,6.36E-08,6.83E-05
100020241,gamma-glutamylcitrulline*,Peptide,Gamma-glutamyl Amino Acid,-0.638405607,0.035829559,5.14E-71,5.51E-68
100020254,glycine conjugate of C10H14O2 (1)*,Partially Characterized Molecules,Partially Characterized Molecules,0.110003042,0.034627735,0.001489445,1
100020259,glutamine conjugate of C7H12O2*,Partially Characterized Molecules,Partially Characterized Molecules,0.05113602,0.037117867,0.168306456,1
100020261,glutamine conjugate of C6H10O2 (1)*,Partially Characterized Molecules,Partially Characterized Molecules,0.209912061,0.036478918,8.70E-09,9.33E-06
100020262,glutamine conjugate of C6H10O2 (2)*,Partially Characterized Molecules,Partially Characterized Molecules,0.268152137,0.035495897,4.21E-14,4.51E-11
100020276,"sphingomyelin (d17:1/14:0, d16:1/15:0)*",Lipid,Sphingomyelins,-0.536921214,0.038575018,4.86E-44,5.22E-41
100020343,tetradecadienoate (14:2)*,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),-0.096776105,0.036893369,0.008712601,1
100020360,8-methoxykynurenate,Amino Acid,Tryptophan Metabolism,0.284699989,0.039016052,2.94E-13,3.16E-10
100020361,3-amino-2-piperidone,Amino Acid,Urea cycle; Arginine and Proline Metabolism,-0.135782083,0.039389227,0.000566454,0.607804642
100020371,"N,N-dimethylalanine",Amino Acid,Alanine and Aspartate Metabolism,-0.441746314,0.033308121,3.82E-40,4.10E-37
100020372,3-indoleglyoxylic acid,Xenobiotics,Food Component/Plant,-0.168944482,0.036438361,3.54E-06,0.003803261
100020377,ethyl beta-glucopyranoside,Xenobiotics,Food Component/Plant,-0.56367945,0.038374351,7.59E-49,8.14E-46
100020378,2-hydroxysebacate,Lipid,"Fatty Acid, Dicarboxylate",0.107412751,0.037056964,0.00374851,1
100020409,ascorbic acid 3-sulfate*,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,0.074586731,0.035112311,0.033650664,1
100020414,6-bromotryptophan,Amino Acid,Tryptophan Metabolism,-0.596284464,0.034672155,2.76E-66,2.96E-63
100020416,delta-CEHC,Cofactors and Vitamins,Tocopherol Metabolism,0.15610685,0.036869768,2.30E-05,0.024632212
100020417,"N6,N6-dimethyllysine",Amino Acid,Lysine Metabolism,0.174092093,0.042746868,4.65E-05,0.049879091
100020478,dodecadienoate (12:2)*,Lipid,"Fatty Acid, Dicarboxylate",-0.001677792,0.03590442,0.962728903,1
100020479,indoleacetoylcarnitine*,Amino Acid,Tryptophan Metabolism,-0.015040394,0.03555086,0.672246414,1
100020487,N-acetyl-isoputreanine,Amino Acid,Polyamine Metabolism,0.0277119,0.035173271,0.430773836,1
100020491,glucuronide of piperine metabolite C17H21NO3 (3)*,Xenobiotics,Food Component/Plant,0.176890069,0.036698974,1.44E-06,0.001540167
100020492,glucuronide of piperine metabolite C17H21NO3 (4)*,Xenobiotics,Food Component/Plant,0.214714048,0.038449892,2.35E-08,2.52E-05
100020493,glucuronide of piperine metabolite C17H21NO3 (5)*,Xenobiotics,Food Component/Plant,0.163418824,0.036617639,8.09E-06,0.008678294
100020496,sulfate of piperine metabolite C16H19NO3 (2)*,Xenobiotics,Food Component/Plant,0.071903436,0.037127839,0.052788779,1
100020497,sulfate of piperine metabolite C16H19NO3 (3)*,Xenobiotics,Food Component/Plant,0.077471587,0.036727923,0.034915455,1
100020502,sulfate of piperine metabolite C18H21NO3 (1)*,Xenobiotics,Food Component/Plant,0.061599312,0.036126909,0.088179283,1
100020504,sulfate of piperine metabolite C18H21NO3 (3)*,Xenobiotics,Food Component/Plant,0.08182399,0.036221146,0.023882661,1
100020515,2-naphthol sulfate,Xenobiotics,Chemical,-0.001694664,0.036436997,0.96290422,1
100020536,4-ethylcatechol sulfate,Xenobiotics,Benzoate Metabolism,-0.087894805,0.03613877,0.01500961,1
100020541,11beta-hydroxyandrosterone glucuronide,Lipid,Androgenic Steroids,0.373975331,0.043413896,7.04E-18,7.56E-15
100020545,"N2-acetyl,N6,N6-dimethyllysine",Amino Acid,Lysine Metabolism,0.056125274,0.035765728,0.116590317,1
100020546,"N2-acetyl,N6-methyllysine",Amino Acid,Lysine Metabolism,-0.043137512,0.03506289,0.218588645,1
100020550,deoxycholic acid glucuronide,Lipid,Secondary Bile Acid Metabolism,0.123252875,0.037179961,0.000916316,0.983207448
100020578,4-allylcatechol sulfate,Xenobiotics,Benzoate Metabolism,-0.168317669,0.036482539,3.96E-06,0.004245413
100020819,glycoursodeoxycholic acid sulfate (1),Lipid,Secondary Bile Acid Metabolism,0.206455002,0.035869436,8.63E-09,9.26E-06
100020822,dihydrocaffeate sulfate (2),Xenobiotics,Food Component/Plant,-0.077477549,0.036208252,0.032372873,1
100020823,lithocholate sulfate (1),Lipid,Secondary Bile Acid Metabolism,0.238893507,0.036822259,8.71E-11,9.35E-08
100020825,3-hydroxyhexanoylcarnitine (1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",0.282102359,0.035228507,1.17E-15,1.25E-12
100020833,2-ketocaprylate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",-0.3066629,0.036857194,8.77E-17,9.41E-14
100020837,"2,6-dihydroxybenzoic acid",Xenobiotics,Drug - Topical Agents,-0.041392558,0.036766314,0.260238195,1
100020864,1-(14 or 15-methyl)palmitoyl-GPC (a17:0 or i17:0)*,Lipid,Lysophospholipid,-0.214339135,0.031615752,1.21E-11,1.29E-08
100020893,"2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",0.198178341,0.039316554,4.64E-07,0.000497997
100021000,hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH))**,Lipid,Sphingomyelins,-0.651899915,0.037455351,7.60E-68,8.15E-65
100021093,taurochenodeoxycholic acid 3-sulfate,Lipid,Secondary Bile Acid Metabolism,-0.256067165,0.034585533,1.32E-13,1.42E-10
